MASTER_ID,STATUS,BILL_ACC_CNT,SERV_ACC_CNT,ACTV_ASSET_CNT,ORDER_CNT,TOT_NEW_SALE,TOT_UPGRADE,TOT_DGRADE,TOT_CHURN_AMT,REVENUE
1-A1JOVZ,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,141.01
1-A1QCY6,Active,1.00,42.00,11.00,2.00,0.00,0.00,0.00,0.00,-7456.98
1-A1Y1O2,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-A21UNG,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1-A44JJG,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,55.07
1-A460BU,Active,4.00,17.00,147.00,36.00,1400.00,0.00,0.00,-336192.00,141254.95
1-A5AC8X,Active,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00
1-A5DCUJ,Active,1.00,113.00,616.00,258.00,2022106.00,1000.00,0.00,0.00,383781.59
1-A5E206,Active,1.00,3.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00
1-A5RVSJ,Active,1.00,0.00,5.00,3.00,0.00,0.00,0.00,-19573.56,1705.80
1-A5X0M5,Active,1.00,3.00,21.00,3.00,64449.48,0.00,0.00,-29628.00,7805.95
1-A6A2P0,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-A6BUVB,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1500.00
1-A6BWF0,Active,1.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,195606.62
1-A6H5W0,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-A6NEVV,Active,1.00,0.00,257.00,6.00,317140.00,0.00,0.00,0.00,220471.95
1-A6TM1O,Active,1.00,0.00,8.00,2.00,0.00,0.00,0.00,0.00,383.00
1-A6ZTZM,Active,1.00,3.00,34.00,25.00,350.00,1707.12,0.00,-392524.80,44716.80
1-A7DV9O,Legal - Suspended,1.00,3.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00
1-A7H8JR,Active,1.00,0.00,7.00,30.00,596.00,0.00,0.00,0.00,4261.87
1-A83F83,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2000.00
1-A84QLD,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-A8S6RS,Active,1.00,0.00,141.00,10.00,0.00,221172.00,0.00,-9600.00,111314.00
1-A8UE89,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-A8WOHN,Active,1.00,18.00,550.00,32.00,3320290.00,228.00,0.00,-354239.28,362852.97
1-A91GLD,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-A920DT,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-A920GG,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,58.48
1-A9IBQ4,Active,1.00,0.00,7.00,5.00,48500.00,0.00,0.00,0.00,4418.25
1-A9Y5SG,Active,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00
1-AAYIG7,Active,1.00,0.00,43.00,6.00,0.00,0.00,0.00,0.00,37528.18
1-ABPGP0,Active,1.00,1.00,0.00,2.00,0.00,0.00,0.00,-238260.00,9963.87
1-ABSZHR,Active,1.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,520.00
1-ACHFWC,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-ACR3VE,Active,1.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,84.47
1-AD16ME,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2124.27
1-AEEWG9,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,141.01
1-AEZ0L0,Active,1.00,61.00,599.00,227.00,901565.24,304453.52,0.00,-608838.60,276470.07
1-AF8PBY,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-AF9IHQ,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,159.68
1-AG22FL,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,1892.80
1-AGI347,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-AGIOK7,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-AGJRX7,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,90.00
1-AH3XUL,Active,1.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,11890.13
1-AHA07U,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-250.00
1-AHBT3X,Active,1.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00
1-AHCVEL,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-AHPLOE,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00
1-AHQTYR,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-AHRCOU,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,545.00
1-AHW710,Active,1.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,1969.00
1-AI539Y,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,121.08
1-AI6MG9,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-AI7PNE,Active,1.00,0.00,16.00,18.00,0.00,0.00,0.00,0.00,0.00
1-AI97J9,Active,2.00,36.00,825.00,161.00,945808.00,728716.96,0.00,-50928.00,484577.16
1-AIAG1Z,Active,2.00,15.00,11.00,0.00,0.00,0.00,0.00,0.00,101.61
1-AIAGEP,Active,1.00,2.00,128.00,0.00,0.00,0.00,0.00,0.00,207880.15
1-AIJKIA,Active,1.00,1.00,3.00,0.00,270334.00,0.00,0.00,0.00,3542.83
1-B5ZX7M,Active,1.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
1-BK56NA,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,140.00
1-BM9NFM,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-BUMEH0,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,726.67
1-BW5DDF,Active,1.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,58.64
1-C7-10005,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-10010,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,315.00
1-C7-10075,Active,1.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,2396.53
1-C7-10076,Active,1.00,1.00,47.00,9.00,0.00,58818.24,0.00,0.00,16889.44
1-C7-10097,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-10102,Active,1.00,0.00,53.00,0.00,0.00,0.00,0.00,0.00,11185.99
1-C7-10103,Active,1.00,12.00,0.00,48.00,0.00,0.00,0.00,-579622.56,17735.54
1-C7-10105,Active,2.00,89.00,258.00,16.00,14303.04,0.00,0.00,0.00,299108.67
1-C7-10108,Active,2.00,36.00,41.00,0.00,0.00,0.00,0.00,0.00,6422.58
1-C7-10120,Active,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,1765.98
1-C7-10144,Active,1.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,7883.72
1-C7-10154,Active,1.00,5.00,109.00,10.00,0.00,92332.00,0.00,-6609.60,67147.74
1-C7-10160,Active,1.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,19951.68
1-C7-10164,Active,1.00,1.00,16.00,0.00,0.00,0.00,0.00,0.00,2485.67
1-C7-10208,Active,1.00,2.00,30.00,0.00,0.00,0.00,0.00,0.00,3364.90
1-C7-10215,Active,1.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,3169.00
1-C7-10219,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1144.59
1-C7-10244,Active,1.00,0.00,39.00,4.00,1120.00,327426.00,0.00,0.00,39379.05
1-C7-10247,Active,1.00,10.00,303.00,2.00,280473.25,0.00,0.00,0.00,322451.46
1-C7-10304,Active,1.00,2.00,10.00,0.00,0.00,0.00,0.00,0.00,2000.00
1-C7-10306,Active,1.00,21.00,31.00,4.00,0.00,0.00,0.00,-31510.32,2573.42
1-C7-10307,Active,1.00,2.00,1.00,4.00,0.00,0.00,0.00,0.00,779.00
1-C7-10319,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,6742.29
1-C7-10320,Active,1.00,4.00,69.00,16.00,0.00,0.00,0.00,0.00,60031.25
1-C7-10321,Active,1.00,1.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-10326,Active,1.00,3.00,53.00,0.00,0.00,0.00,0.00,0.00,42682.86
1-C7-10331,Active,1.00,1.00,38.00,0.00,0.00,0.00,0.00,0.00,57430.00
1-C7-10358,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-10360,Active,1.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,6720.25
1-C7-10363,Active,1.00,5.00,113.00,7.00,7140.00,1400.00,0.00,-251112.00,126683.70
1-C7-10410,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,33.88
1-C7-10427,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00
1-C7-10428,Active,1.00,1.00,16.00,7.00,74950.60,0.00,0.00,0.00,9390.59
1-C7-10431,Active,1.00,1.00,15.00,0.00,407380.00,0.00,0.00,0.00,36761.41
1-C7-10434,Active,1.00,4.00,9.00,0.00,0.00,0.00,0.00,0.00,2307.00
1-C7-10440,Active,1.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,41015.00
1-C7-10443,Active,1.00,1.00,89.00,2.00,727842.24,0.00,0.00,0.00,109551.29
1-C7-10450,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,399972.52
1-C7-10451,Active,1.00,1.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-10464,Active,1.00,1.00,7.00,3.00,0.00,0.00,0.00,-23628.00,1892.43
1-C7-10472,Inactive,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-10473,Active,1.00,0.00,7.00,3.00,0.00,0.00,0.00,0.00,1573.97
1-C7-10493,Active,1.00,0.00,13.00,0.00,1352616.00,0.00,0.00,0.00,40076.25
1-C7-10501,Active,1.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,75.00
1-C7-10521,Active,1.00,10.00,59.00,0.00,0.00,0.00,0.00,0.00,9979.41
1-C7-10541,Active,1.00,1.00,11.00,2.00,0.00,0.00,0.00,-22440.00,9949.44
1-C7-10555,Active,3.00,55.00,1002.00,154.00,261048.88,487289.00,-28005.60,-1583300.16,533808.76
1-C7-10591,Active,3.00,1.00,21.00,0.00,0.00,0.00,0.00,0.00,5387.67
1-C7-10593,Active,1.00,7.00,62.00,11.00,0.00,18000.00,0.00,-42000.00,54881.23
1-C7-10628,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.33
1-C7-10629,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,15.02
1-C7-10630,Active,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,3679.99
1-C7-10642,Active,1.00,1.00,14.00,2.00,191900.00,45944.00,0.00,0.00,15884.79
1-C7-10662,Active,1.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,1395.00
1-C7-10676,Active,1.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,20326.80
1-C7-10681,Active,1.00,53.00,724.00,137.00,1357999.54,935538.08,0.00,-499627.68,1188394.70
1-C7-10682,Inactive,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,189.47
1-C7-10686,Active,1.00,1.00,4.00,0.00,46130.00,0.00,0.00,0.00,6059.00
1-C7-10687,Active,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,1969.00
1-C7-10693,Active,1.00,0.00,54.00,3.00,138692.00,0.00,0.00,0.00,170918.72
1-C7-10714,Active,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-10719,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,310.24
1-C7-10773,Active,1.00,1.00,45.00,37.00,1038537.00,280846.00,0.00,0.00,165682.37
1-C7-10778,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.67
1-C7-10798,Active,1.00,0.00,17.00,2.00,0.00,0.00,0.00,0.00,4498.94
1-C7-10819,Active,1.00,0.00,24.00,5.00,711060.00,0.00,0.00,-105060.12,18111.09
1-C7-10821,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-10822,Active,1.00,1.00,4.00,3.00,86130.00,0.00,0.00,0.00,5484.27
1-C7-10831,Active,1.00,3.00,13.00,0.00,0.00,0.00,0.00,0.00,525.00
1-C7-10851,Active,1.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,2499.00
1-C7-10855,Active,1.00,1.00,45.00,0.00,0.00,0.00,0.00,0.00,49126.67
1-C7-10880,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00
1-C7-10912,Active,1.00,2.00,13.00,0.00,0.00,0.00,0.00,0.00,5907.00
1-C7-10919,Active,1.00,12.00,23.00,8.00,0.00,0.00,0.00,-71063.40,9716.58
1-C7-10939,Active,1.00,1.00,13.00,0.00,0.00,0.00,0.00,0.00,21922.00
1-C7-10940,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,-29040.00,-15732.88
1-C7-10952,Active,1.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,1149.50
1-C7-1096,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,20083.22
1-C7-10987,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-10995,Active,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,-887.67
1-C7-10997,Active,1.00,8.00,3.00,0.00,0.00,0.00,0.00,0.00,28355.30
1-C7-11019,Active,1.00,0.00,25.00,4.00,0.00,1400.00,0.00,0.00,46247.90
1-C7-11020,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6837.84
1-C7-11021,Active,1.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,6106.69
1-C7-11022,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11034,Active,1.00,1.00,4.00,5.00,0.00,0.00,0.00,-47256.00,1701.64
1-C7-11084,Active,1.00,1.00,3.00,6.00,0.00,0.00,0.00,-25656.00,2131.67
1-C7-11085,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,492.91
1-C7-11100,Active,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,1788.59
1-C7-11122,Active,1.00,1.00,0.00,2.00,0.00,0.00,0.00,-2217.60,32.79
1-C7-11125,Active,3.00,165.00,70.00,14.00,1300.00,0.00,0.00,0.00,14973.01
1-C7-11132,Active,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,2137.18
1-C7-11140,Active,1.00,10.00,17.00,2.00,0.00,0.00,0.00,0.00,7566.94
1-C7-11146,Active,1.00,2.00,70.00,0.00,0.00,5800.00,0.00,0.00,54748.35
1-C7-11163,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3808.00
1-C7-11169,Active,1.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11172,Active,1.00,0.00,26.00,3.00,21714.00,48010.00,0.00,0.00,49492.02
1-C7-11174,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,492.91
1-C7-11178,Active,1.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,43595.44
1-C7-11215,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,425.21
1-C7-11237,Active,1.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11260,Active,1.00,6.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11275,Active,1.00,1.00,19.00,7.00,0.00,0.00,0.00,-66556.08,5392.28
1-C7-11325,Active,1.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,3276.14
1-C7-11326,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-15448.87
1-C7-11328,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,492.91
1-C7-11346,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,925.33
1-C7-11353,Active,1.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,1969.00
1-C7-11359,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4854.64
1-C7-11365,Active,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11369,Active,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,457.78
1-C7-11371,Active,1.00,1.00,6.00,3.00,0.00,0.00,0.00,0.00,12254.64
1-C7-11378,Inactive,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11381,Active,1.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,1381.80
1-C7-11382,Active,1.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,18235.00
1-C7-11389,Active,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,219.30
1-C7-11394,Active,1.00,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11418,Active,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,4080.73
1-C7-11424,Active,1.00,1.00,16.00,0.00,92140.00,0.00,0.00,0.00,15284.69
1-C7-11451,Active,1.00,2.00,0.00,8.00,0.00,0.00,0.00,-4800.00,0.00
1-C7-11455,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,5742.98
1-C7-11469,Active,1.00,1.00,12.00,0.00,0.00,0.00,0.00,0.00,224.88
1-C7-11497,Active,1.00,1.00,3.00,2.00,0.00,0.00,0.00,-16428.00,1905.16
1-C7-11499,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,188.50
1-C7-11506,Active,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,507.47
1-C7-11517,Active,1.00,1.00,17.00,0.00,0.00,0.00,0.00,0.00,545.74
1-C7-11520,Active,1.00,2.00,6.00,0.00,0.00,0.00,0.00,0.00,4731.28
1-C7-11521,Active,1.00,30.00,1.00,0.00,0.00,0.00,0.00,0.00,778.56
1-C7-11522,Active,1.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,13890.19
1-C7-11550,Active,3.00,24.00,379.00,14.00,804479.23,0.00,0.00,0.00,319090.90
1-C7-11552,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11556,Active,1.00,7.00,98.00,14.00,8968.50,0.00,-299121.60,0.00,65175.93
1-C7-11557,Active,1.00,6.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11568,Active,1.00,1.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11590,Active,1.00,7.00,72.00,1.00,42370.80,0.00,0.00,0.00,9209.71
1-C7-11595,Active,1.00,3.00,5.00,4.00,0.00,0.00,0.00,-208640.52,3271.69
1-C7-11603,Active,1.00,0.00,9.00,41.00,903262.32,5600.00,0.00,-111806.16,-416890.68
1-C7-11608,Active,3.00,2.00,47.00,0.00,0.00,0.00,0.00,0.00,859.13
1-C7-11616,Active,1.00,1.00,9.00,0.00,0.00,0.00,0.00,0.00,3655.84
1-C7-11626,Active,1.00,10.00,122.00,0.00,0.00,0.00,0.00,0.00,39490.89
1-C7-11652,Active,1.00,14.00,88.00,8.00,0.00,0.00,0.00,-261341.52,46156.54
1-C7-11657,Active,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,1322.35
1-C7-11675,Active,1.00,1.00,6.00,8.00,5000.00,0.00,0.00,0.00,2096.28
1-C7-11685,Active,1.00,9.00,6.00,4.00,0.00,0.00,0.00,-22188.00,11488.02
1-C7-11698,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,434.56
1-C7-11710,Active,2.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,7071.29
1-C7-11713,Active,1.00,2.00,7.00,2.00,0.00,0.00,0.00,-23628.00,1499.00
1-C7-11719,Active,1.00,4.00,21.00,0.00,0.00,0.00,0.00,0.00,123.12
1-C7-11723,Active,1.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,2922.20
1-C7-11726,Active,1.00,3.00,157.00,40.00,1186471.16,12368.00,0.00,-546470.28,245981.12
1-C7-11727,Active,1.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,3846.08
1-C7-11731,Active,1.00,1.00,34.00,4.00,119970.00,0.00,0.00,0.00,45492.84
1-C7-11733,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,6523.52
1-C7-11745,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,337.00
1-C7-11747,Active,1.00,1.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11748,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33
1-C7-11758,Active,1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
1-C7-11776,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11790,Active,1.00,6.00,30.00,2.00,0.00,0.00,0.00,0.00,10156.93
1-C7-11795,Active,1.00,1.00,19.00,2.00,0.00,0.00,0.00,0.00,15502.28
1-C7-11804,Active,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11807,Active,1.00,1.00,39.00,11.00,223814.88,68420.84,0.00,0.00,65482.09
1-C7-11808,Active,4.00,71.00,670.00,79.00,203290.00,144324.72,-51444.00,-781674.96,178585.80
1-C7-11826,Active,1.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,10829.33
1-C7-11857,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,273.28
1-C7-11883,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,-2819.07
1-C7-11908,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,-3689.66
1-C7-11915,Active,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11918,Active,1.00,1.00,9.00,5.00,0.00,0.00,0.00,0.00,2021.44
1-C7-11928,Active,1.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11933,Active,1.00,23.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11940,Active,1.00,0.00,1.00,20.00,0.00,0.00,0.00,-310415.16,0.00
1-C7-11941,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11962,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11969,Active,1.00,9.00,141.00,16.00,318200.00,0.00,0.00,0.00,84533.18
1-C7-11970,Active,1.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,5038.00
1-C7-11974,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11976,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11984,Active,1.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-11990,Active,1.00,8.00,21.00,4.00,0.00,0.00,0.00,0.00,5230.50
1-C7-12003,Active,2.00,19.00,15.00,11.00,0.00,0.00,0.00,-101121.60,8894.25
1-C7-12008,Active,1.00,20.00,59.00,0.00,0.00,0.00,0.00,0.00,53882.73
1-C7-12018,Active,1.00,0.00,113.00,35.00,247011.20,136391.20,0.00,-38460.00,70390.40
1-C7-12024,Active,1.00,0.00,59.00,20.00,6840.00,0.00,0.00,0.00,38672.46
1-C7-12035,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1408.83
1-C7-12066,Active,1.00,12.00,152.00,4.00,245037.80,0.00,0.00,0.00,250720.70
1-C7-12077,Active,1.00,1.00,34.00,0.00,0.00,2996.00,0.00,0.00,10713.64
1-C7-12097,Active,1.00,26.00,101.00,4.00,0.00,0.00,0.00,-1184.04,8136.26
1-C7-12098,Active,5.00,76.00,132.00,9.00,385923.24,0.00,0.00,-45144.00,86326.14
1-C7-12108,Active,1.00,1.00,2.00,2.00,0.00,0.00,0.00,-9960.00,0.00
1-C7-12125,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12136,Active,4.00,156.00,985.00,198.00,39714.00,54360.00,-15972.24,-3435599.88,551638.66
1-C7-12173,Active,1.00,14.00,54.00,10.00,194920.00,0.00,0.00,0.00,328598.21
1-C7-12175,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,180.00
1-C7-12191,Active,1.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12252,Active,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12258,Active,1.00,2.00,79.00,4.00,566284.32,4320.00,-18000.00,0.00,30490.69
1-C7-12269,Active,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12278,Active,1.00,1.00,41.00,0.00,93558.00,0.00,0.00,0.00,17641.64
1-C7-12284,Active,1.00,1.00,7.00,0.00,20900.00,0.00,0.00,0.00,5365.00
1-C7-12334,Active,1.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,1969.00
1-C7-12343,Active,1.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12356,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,222.00
1-C7-12359,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12380,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1.75
1-C7-12385,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2169.50
1-C7-12403,Active,2.00,4.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12417,Active,1.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12420,Active,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12422,Active,1.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12437,Active,1.00,2.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12457,Active,1.00,1.00,13.00,0.00,195254.00,0.00,0.00,0.00,6437.00
1-C7-12459,Active,16.00,41.00,785.00,47.00,155104.00,45496.28,0.00,-25205.40,395845.74
1-C7-12480,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4059.47
1-C7-12483,Active,1.00,0.00,33.00,2.00,0.00,0.00,0.00,0.00,128444.49
1-C7-12489,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00
1-C7-12504,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12517,Active,1.00,30.00,424.00,3.00,144425.00,0.00,0.00,0.00,45413.55
1-C7-12527,Active,1.00,50.00,142.00,0.00,0.00,0.00,0.00,0.00,535.89
1-C7-12557,Active,3.00,52.00,154.00,22.00,1305194.00,0.00,0.00,-40368.00,142864.27
1-C7-12572,Active,1.00,1.00,14.00,4.00,0.00,0.00,0.00,-24144.00,44988.99
1-C7-12575,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.78
